Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Mitchell Paulissen,NED,29.0,1994.0,0.0,23,1953,2,1,0,0,2.1,2.1,2.6,45,94,63,21.7,40,27,19,19,2,16,50,34,2,20,11,29,1,534,745,9363,3165,258,322,194,252,67,120,3.4,31,70,15,3,33,10,20.9,5,745,692,51,18,4,7,47,1,29,23,0,0,534,2,22,63,49,6,2,3,1,2,3,3,0,0,0,0,0,976,45,224,468,300,41,976,38,19,17,515,2861,1437,29,8,42,25,570,20,12,2,47,0,0,0,134,30,38,MF,Cambuur
Modibo Sagnan,FRA,23.0,2000.0,23.0,22,1809,1,0,0,0,0.6,0.6,0.0,10,39,3,20.1,41,20,31,8,2,22,30,8,14,15,23,104,1,824,998,17005,6855,231,255,486,552,101,166,0.3,0,40,1,0,7,1,14.9,0,998,985,12,11,0,7,1,1,0,0,0,0,824,1,7,12,10,0,1,0,0,1,4,2,0,1,0,0,1,1260,201,698,544,24,11,1260,5,3,2,654,3041,1524,6,1,13,3,766,17,7,0,1,0,0,0,98,49,39,DF,Utrecht
Mohamed Bouchouari,BEL,21.0,2002.0,26.0,18,1738,1,1,0,0,1.1,1.1,2.6,59,61,135,19.3,52,24,27,17,8,25,53,28,5,28,17,49,0,671,979,10470,3872,364,438,239,350,42,130,3.2,14,37,23,9,29,7,24.3,1,979,808,168,10,2,4,93,156,2,1,0,0,671,3,21,45,32,1,0,3,6,3,6,4,0,0,0,2,0,1256,75,370,463,436,34,1256,45,19,22,638,4110,2031,41,14,36,16,657,21,25,1,93,0,0,0,134,9,16,DF,Emmen
Mohamed Sankoh,NED,18.0,2005.0,21.0,6,762,2,2,0,0,4.1,4.1,2.2,13,9,51,8.5,3,1,0,3,0,1,6,5,1,4,0,2,0,93,148,1176,268,52,75,26,38,3,6,0.9,9,5,3,0,20,7,10.2,0,148,136,12,0,1,0,1,0,0,0,0,0,93,0,5,19,14,0,4,0,1,0,3,2,0,1,0,0,0,251,3,21,118,118,38,251,23,13,8,126,760,356,6,6,38,14,171,15,4,14,1,0,0,0,24,16,42,FW,Vitesse
Mohamed Taabouni,NED,20.0,2003.0,0.0,0,102,0,0,0,0,0.2,0.2,0.5,5,5,6,1.1,2,1,1,1,0,0,0,0,0,1,1,2,0,51,65,824,240,25,27,24,29,2,5,0.8,3,3,2,2,2,0,15.4,0,65,60,4,2,1,0,5,0,2,0,2,0,51,1,3,11,10,0,0,1,0,0,0,0,0,0,0,0,0,91,2,17,46,29,4,91,5,2,2,62,471,203,5,1,5,3,60,3,4,0,5,0,0,0,8,0,0,MF,Feyenoord
Mohammed Tahiri,NED,22.0,2001.0,5.0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,3,0.2,2,2,1,1,0,0,0,0,0,0,0,0,0,5,10,70,0,4,6,1,3,0,0,0.0,0,0,0,0,1,0,13.3,0,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,7,5,2,14,1,0,1,6,25,8,0,0,0,1,6,0,0,0,0,0,0,0,2,1,2,"FW,MF",Sparta Rotterdam
Moussa Sylla,FRA,22.0,2001.0,10.0,5,531,1,1,0,0,0.7,0.7,1.6,19,15,54,5.9,5,1,4,1,0,2,6,4,0,3,5,7,0,140,218,2275,780,63,76,50,78,14,27,1.6,15,4,11,6,10,3,14.2,0,218,213,5,0,0,0,38,5,0,0,0,0,140,0,18,21,16,0,1,2,2,0,1,1,0,0,0,0,0,275,11,54,92,132,23,275,16,5,9,144,1018,552,13,4,6,11,187,2,9,0,38,0,0,0,39,10,13,"FW,MF",Utrecht
Muhammet Tunahan Taşçı,TUR,20.0,2003.0,10.0,0,127,0,1,0,0,0.1,0.1,0.3,9,8,12,1.4,8,6,3,5,0,2,6,4,0,3,1,0,0,45,66,739,251,23,29,10,13,7,14,0.3,3,4,2,0,3,0,18.8,0,66,58,7,1,0,0,7,2,4,3,0,0,45,1,1,6,1,1,1,0,2,1,1,0,1,0,0,0,0,98,1,13,39,48,10,98,11,5,5,58,459,181,3,5,6,2,58,8,6,0,7,0,0,0,9,0,2,"FW,MF",Fortuna Sittard
Myron van Brederode,NED,19.0,2004.0,0.0,16,1198,4,1,0,0,1.5,1.5,3.1,59,80,158,13.3,22,14,8,12,2,14,22,8,0,10,12,4,0,414,522,5932,1623,236,259,134,169,20,44,4.6,26,22,34,3,14,6,17.3,1,522,499,21,5,4,1,33,3,13,10,0,0,414,2,17,61,45,2,6,1,4,3,7,5,1,0,0,1,0,680,7,61,226,409,75,680,73,40,27,470,2838,1526,35,24,43,24,493,10,21,9,33,0,0,0,85,2,8,FW,AZ Alkmaar
Naoki Maeda,JPN,27.0,1996.0,11.0,3,265,0,0,0,0,0.7,0.7,0.2,9,7,37,2.9,4,3,1,1,2,2,4,2,0,1,3,6,0,75,93,958,188,47,53,22,24,1,1,0.2,2,0,5,1,6,2,15.3,0,93,92,1,0,0,0,6,1,0,0,0,0,75,0,5,10,6,0,2,2,0,0,2,1,0,0,1,0,0,134,8,19,36,79,11,134,10,3,5,65,485,214,5,4,8,2,94,0,3,2,6,0,0,0,10,2,2,FW,Utrecht
Nathan Markelo,CUW,23.0,2000.0,14.0,3,372,0,0,0,0,0.0,0.0,0.2,6,7,6,4.1,6,3,4,2,0,3,6,3,0,4,6,23,0,136,173,2328,754,68,77,56,68,8,17,0.1,2,5,1,0,1,0,16.8,0,173,150,22,3,0,1,4,19,0,0,0,0,136,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,230,39,111,86,35,1,230,5,1,2,116,631,328,6,0,8,1,111,8,8,0,4,0,0,0,34,4,6,"DF,MF",Excelsior
Nathan Tjoe-A-On,NED,20.0,2003.0,29.0,24,2275,1,1,0,0,0.2,0.2,1.2,37,84,54,25.3,60,36,50,4,6,33,76,43,7,17,53,79,1,838,1124,15497,5903,351,411,362,453,109,199,1.6,18,69,21,12,5,1,23.1,0,1124,898,224,25,1,13,51,198,1,1,0,0,838,2,31,34,31,1,0,0,1,1,4,4,0,0,0,0,0,1398,105,594,602,221,9,1398,41,16,22,712,4082,2031,31,1,25,15,698,34,13,0,51,0,0,0,142,15,19,DF,Excelsior
Navarone Foor,NED,30.0,1993.0,0.0,15,1243,2,3,0,0,2.5,2.5,2.6,33,64,98,13.8,23,12,9,8,6,12,29,17,1,22,6,9,0,377,561,6251,2484,193,245,130,181,40,91,2.8,23,49,17,7,27,7,21.5,4,561,479,80,15,3,2,83,25,36,20,10,0,377,2,20,51,32,7,5,3,3,1,4,4,0,0,0,0,0,722,14,108,295,321,36,722,45,20,20,404,2336,998,16,8,29,14,449,9,12,3,83,0,0,0,54,4,15,"MF,FW",Cambuur
Neraysho Kasanwirjo,NED,20.0,2003.0,15.0,15,1372,0,1,0,0,0.30000000000000004,0.30000000000000004,0.8,29,62,37,15.299999999999999,37,24,23,11,3,22,37,15,8,13,18,52,1,607,783,12922,3755,191,233,293,333,113,183,1.4,14,63,8,5,8,1,42.2,0,783,662,121,19,2,21,22,102,0,0,0,0,607,0,12,25,24,0,0,0,0,1,4,4,0,0,0,0,0,989,85,395,441,165,7,989,26,9,8,499,3052,1416,24,3,19,17,543,15,14,1,22,0,0,0,87,16,11,"DF,MF",Feyenoord + Groningen
Nick Viergever,NED,32.0,1991.0,19.0,18,1629,2,0,0,0,0.9,0.9,0.2,32,59,10,18.1,32,21,20,9,3,21,37,16,9,13,19,56,0,816,1001,15866,6861,280,314,438,518,88,142,0.8,4,50,4,2,3,2,6.9,0,1001,902,99,38,1,4,7,57,0,0,0,0,816,0,8,13,10,2,0,0,0,1,2,1,0,0,0,0,1,1166,120,521,582,75,12,1166,11,1,7,592,3428,2213,16,1,10,1,682,6,5,2,7,0,0,0,103,26,25,DF,Utrecht
Nicolas Isimat-Mirin,FRA,30.0,1993.0,16.0,13,1145,0,1,0,0,1.0,1.0,0.2,12,41,2,12.7,20,11,8,12,0,8,15,7,7,4,7,69,1,528,626,10053,3635,187,193,289,334,49,80,0.3,2,17,0,0,9,1,11.2,0,626,604,17,12,0,5,1,1,0,0,0,0,528,5,5,15,13,0,0,2,0,0,3,3,0,0,0,0,0,764,104,389,359,22,13,764,2,2,0,425,2619,1627,3,1,8,4,467,13,5,0,1,0,0,0,86,35,22,DF,Vitesse
Nikolai Baden Frederiksen,DEN,22.0,2001.0,13.0,5,525,2,0,0,0,2.1,2.1,0.1,3,5,27,5.8,4,2,1,2,1,4,7,3,2,5,0,5,0,64,97,931,137,36,46,21,33,4,9,0.1,2,3,2,0,25,8,22.8,7,97,77,19,3,1,1,6,2,0,0,0,0,64,1,4,13,6,0,0,4,3,0,2,1,0,0,0,1,0,164,4,12,68,87,17,164,10,5,4,79,315,128,3,1,15,2,88,6,6,4,6,1,0,0,22,6,6,FW,Vitesse
Nikolas Agrafiotis,NED,22.0,2001.0,17.0,5,564,2,0,0,1,2.8,2.1,0.6,3,13,23,6.3,7,6,2,4,1,0,5,5,2,5,1,8,0,100,175,1269,292,59,94,26,48,4,8,0.4,3,10,4,0,15,5,11.4,0,175,170,5,0,2,0,2,2,0,0,0,0,100,0,6,14,5,0,1,7,1,0,2,1,0,0,1,0,0,258,9,18,125,116,31,257,17,7,6,111,468,104,4,0,20,6,194,16,9,5,2,0,0,0,9,35,37,"FW,MF",Excelsior
Noah Naujoks,NED,20.0,2003.0,10.0,4,413,0,0,0,0,0.3,0.3,0.3,7,16,21,4.6000000000000005,12,5,3,7,2,2,13,11,1,3,3,6,0,82,113,1136,445,47,60,24,32,5,8,0.3,5,7,3,2,4,1,14.3,0,113,105,8,1,0,0,4,1,0,0,0,0,82,0,5,12,9,0,1,0,2,0,0,0,0,0,0,0,0,174,9,36,79,62,10,174,14,6,6,80,449,201,3,1,12,8,87,8,5,0,4,1,0,0,30,9,6,"MF,FW",Feyenoord + Excelsior
Noni Madueke,ENG,20.0,2003.0,0.0,2,279,1,0,0,0,2.4,2.4,2.5,36,27,59,3.1,12,4,8,2,2,3,5,2,0,4,0,0,0,95,126,1458,597,55,66,34,47,5,11,3.1,13,10,18,6,17,6,13.5,0,126,122,4,0,0,0,20,3,1,1,0,0,95,0,1,31,26,0,3,1,1,0,3,3,0,0,0,0,0,184,1,18,45,125,37,184,28,11,11,136,1213,799,15,18,11,3,143,2,3,0,20,0,0,0,13,1,1,"FW,MF",PSV Eindhoven
Nordin Musampa,NED,20.0,2003.0,8.0,5,502,0,1,0,0,0.0,0.0,0.2,2,9,5,5.6,17,13,9,8,0,7,13,6,4,10,7,23,0,160,219,3090,1012,63,76,66,92,26,39,0.4,2,9,2,0,1,1,8.5,0,219,183,35,4,0,1,7,31,0,0,0,0,160,1,5,5,3,2,0,0,0,0,1,1,0,0,0,0,0,293,38,135,114,47,4,293,8,1,6,125,581,232,2,0,5,2,129,12,5,0,7,0,0,0,30,9,5,DF,Groningen
Ole Romeny,NED,22.0,2001.0,33.0,29,2497,11,1,0,0,8.3,8.3,1.9,63,47,165,27.7,35,23,10,16,9,16,28,12,5,14,8,27,0,585,759,7737,1300,390,445,143,191,21,44,1.8,21,29,9,3,50,26,13.9,0,759,734,22,1,1,5,33,6,1,0,0,0,585,3,22,58,38,1,5,3,10,1,4,2,0,0,0,2,0,1120,39,156,507,477,82,1120,87,21,46,718,4144,1853,56,17,82,45,849,24,85,13,33,1,0,0,125,23,61,"FW,MF",Emmen
Oliver Antman,FIN,20.0,2003.0,11.0,8,670,2,1,0,0,1.3,1.3,1.3,18,23,55,7.4,9,7,4,5,0,5,12,7,0,9,2,5,0,164,219,2325,458,92,118,48,60,11,18,1.4,8,11,9,2,12,4,18.5,0,219,213,6,1,1,2,15,5,0,0,0,0,164,0,6,18,15,0,3,0,0,0,1,1,0,0,0,0,0,300,8,53,110,144,22,300,26,11,10,192,1224,579,13,8,17,4,208,5,3,2,15,0,0,0,30,0,5,"FW,MF",Groningen
Oliver Edvardsen,NOR,23.0,2000.0,28.0,26,2031,7,1,0,0,5.3,5.3,1.7,43,44,126,22.6,39,26,16,16,7,15,32,17,5,27,29,16,0,400,588,5561,1640,237,293,121,170,19,66,2.0,17,23,17,2,41,19,17.1,1,588,536,49,9,4,3,46,15,14,8,5,0,400,3,17,57,36,1,4,6,10,0,8,2,1,1,2,2,0,913,31,160,367,402,65,913,73,21,41,498,2472,1225,29,14,53,30,532,25,49,2,46,1,0,0,107,20,24,"FW,MF",Go Ahead Eagles
Olivier Boscagli,FRA,24.0,1999.0,0.0,2,219,1,1,0,0,0.8,0.8,0.4,2,16,0,2.4,0,0,0,0,0,0,3,3,0,0,6,4,0,139,165,2977,1083,46,50,68,72,22,40,0.1,1,13,3,1,1,1,3.4,0,165,164,1,1,0,3,1,0,0,0,0,0,139,0,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,183,8,66,109,8,2,183,0,0,0,109,475,288,1,0,1,0,132,3,1,0,1,0,0,0,18,2,4,DF,PSV Eindhoven
Omar Rekik,TUN,20.0,2003.0,6.0,0,33,0,0,0,0,0.0,0.0,0.0,0,1,0,0.4,0,0,0,0,0,0,1,1,1,0,0,0,0,10,11,171,28,3,3,6,7,0,0,0.0,0,1,0,0,0,0,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,8,0,0,12,0,0,0,8,46,34,0,0,0,0,7,3,0,0,0,0,0,0,2,1,1,"DF,MF",Sparta Rotterdam
Orkun Kökçü,TUR,21.0,2002.0,0.0,31,2696,8,2,2,2,5.6,4.1,7.1,91,379,104,30.0,39,18,12,15,12,17,45,28,6,10,19,16,0,2044,2510,36150,12660,920,1008,845,979,219,393,8.1,89,327,75,18,82,29,25.5,21,2510,2252,249,106,11,15,149,32,108,50,16,0,2044,9,39,196,131,43,7,11,4,0,15,9,1,2,2,1,0,2839,42,356,1598,918,53,2837,60,30,22,1822,9357,4726,77,10,58,44,2057,23,27,0,149,0,0,0,241,9,11,MF,Feyenoord
Osame Sahraoui,NOR,21.0,2002.0,0.0,12,1114,1,5,0,0,1.7,1.7,3.6,67,56,122,12.4,12,6,3,7,2,6,13,7,0,3,6,5,0,395,499,5205,1356,249,286,122,153,5,16,3.8,27,22,30,7,19,8,16.2,0,499,482,16,6,2,0,36,5,2,1,0,0,395,1,22,64,45,0,9,2,7,1,9,7,0,1,1,0,0,674,6,57,279,360,62,674,105,55,40,503,3985,1989,51,28,44,34,547,7,30,1,36,0,0,0,60,5,13,"FW,MF",Heerenveen
Oskar Buur,DEN,24.0,1999.0,16.0,11,820,1,0,0,0,0.3,0.3,0.5,8,15,32,9.1,18,15,10,7,1,9,24,15,4,8,8,18,0,181,275,2725,1136,93,114,59,85,15,42,0.5,7,12,4,2,4,1,13.3,0,275,225,48,0,0,0,11,48,0,0,0,0,181,2,10,16,14,2,0,0,0,0,2,1,1,0,0,0,0,371,25,114,151,113,16,371,14,6,7,159,990,393,2,1,14,6,148,4,6,1,11,0,0,0,57,6,5,"DF,MF",Volendam
Othman Boussaid,BEL,22.0,2001.0,32.0,25,2084,3,5,0,0,2.8,2.8,3.6,76,109,121,23.2,15,8,4,8,3,9,35,26,1,14,32,13,0,761,1033,13826,4167,328,390,315,397,91,175,5.1,34,76,45,19,40,8,20.5,0,1033,953,73,5,7,20,81,31,8,5,2,0,761,7,20,86,60,5,8,8,5,0,12,6,2,0,2,2,0,1270,27,217,605,466,48,1270,88,25,51,813,5278,2461,56,21,36,23,876,6,26,2,81,2,0,0,162,5,11,"FW,MF",Utrecht
Oussama Darfalou,ALG,28.0,1995.0,8.0,0,175,0,0,0,0,0.8,0.8,0.1,1,2,11,1.9,1,0,0,1,0,0,2,2,0,2,1,0,0,34,49,329,48,25,31,3,7,1,2,0.2,3,0,2,0,6,2,12.1,0,49,43,6,0,0,1,0,1,0,0,0,0,34,0,3,7,4,0,1,2,0,0,2,1,0,1,0,0,0,86,0,1,30,55,10,86,6,2,4,49,256,30,4,0,13,1,58,2,1,1,0,0,0,0,3,3,18,"FW,MF",Emmen
Oussama Idrissi,MAR,26.0,1997.0,0.0,17,1427,4,6,0,0,2.6,2.6,3.4,126,84,246,15.9,38,27,12,15,11,14,38,24,0,19,3,5,0,717,888,12222,2312,367,422,263,312,73,106,5.1,42,24,46,7,39,23,20.4,1,888,801,87,6,1,11,70,58,23,8,2,0,717,0,19,96,70,9,10,4,1,2,11,9,1,1,0,0,0,1101,10,71,362,679,105,1101,86,39,33,733,5111,2900,69,50,37,25,791,23,12,5,70,0,0,0,83,5,6,FW,Feyenoord
Oussama Tannane,MAR,28.0,1995.0,25.0,25,2144,6,9,0,1,4.5,3.7,6.9,91,184,106,23.8,42,23,13,25,4,11,21,10,0,13,7,6,0,879,1234,15602,6050,421,500,267,360,138,264,6.5,59,159,36,8,76,29,27.0,20,1234,1050,177,76,17,29,141,12,78,21,47,0,879,7,28,127,68,28,10,7,14,0,16,11,2,2,0,1,0,1516,9,121,829,591,34,1515,78,41,32,952,6272,2965,87,18,62,40,1084,47,58,4,141,0,0,0,113,13,14,MF,NEC Nijmegen
Owen Wijndal,NED,22.0,2001.0,20.0,15,1334,0,2,0,0,0.8,0.8,1.1,43,86,118,14.8,22,16,9,8,5,14,23,9,0,13,8,15,0,825,953,12266,3571,476,507,295,341,34,56,2.1,9,65,21,4,8,3,17.2,0,953,848,102,14,0,4,27,88,0,0,0,0,825,3,19,39,29,2,1,3,4,0,4,3,0,0,0,1,0,1059,23,231,470,372,45,1059,19,10,5,688,3185,1623,29,13,12,12,747,14,23,2,27,1,0,0,76,12,12,DF,Ajax
Oğuzhan Özyakup,TUR,29.0,1994.0,22.0,18,1572,3,0,0,0,0.7,0.7,2.1,16,89,55,17.5,20,12,7,11,2,9,27,18,2,14,8,13,0,566,732,8778,2600,300,355,172,211,51,93,2.3,26,60,19,5,11,5,19.7,1,732,692,38,21,5,6,35,3,14,5,8,0,566,2,20,44,37,6,0,0,0,1,0,0,0,0,0,0,0,857,26,166,444,254,25,857,24,13,10,461,1839,840,24,4,14,22,577,8,18,1,35,0,0,0,98,8,7,MF,Fortuna Sittard
Pantelis Hatzidiakos,GRE,25.0,1998.0,0.0,33,2782,0,4,0,0,2.1,2.1,1.7,43,153,53,30.9,50,28,39,8,3,25,42,17,21,12,28,87,0,1674,1972,31514,11796,647,705,809,888,187,304,2.2,18,146,16,4,19,2,16.1,0,1972,1828,135,26,4,15,18,99,0,0,0,0,1674,9,20,47,44,2,0,0,0,1,7,6,0,0,0,0,1,2253,184,951,1064,252,27,2253,12,5,4,1375,6838,4090,30,3,22,5,1516,21,17,0,18,0,1,0,198,45,41,DF,AZ Alkmaar
Patrick Brouwer,NED,21.0,2002.0,2.0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"FW,MF",Sparta Rotterdam
Patrick Joosten,NED,26.0,1997.0,1.0,0,29,0,0,0,0,0.0,0.0,0.0,0,1,0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,37,16,2,2,1,1,0,0,0.0,0,1,0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,3,0,8,0,0,0,6,29,3,0,0,1,3,5,0,0,0,0,0,0,0,2,1,0,FW,Groningen
Patrick Vroegh,NED,22.0,2001.0,16.0,5,568,0,1,0,0,0.5,0.5,0.4,13,27,30,6.3,16,9,8,4,4,9,16,7,2,7,4,5,0,208,272,3195,1110,103,122,84,102,11,22,0.9,4,24,9,3,10,0,22.0,0,272,259,13,1,1,1,12,7,5,1,3,0,208,0,12,18,17,0,0,1,0,0,3,3,0,0,0,0,0,336,11,70,150,117,13,336,5,2,3,159,709,397,11,2,8,2,215,3,2,0,12,0,0,0,27,5,8,"MF,DF",RKC Waalwijk
Patrick van Aanholt,NED,31.0,1992.0,0.0,13,1177,1,2,0,0,0.4,0.4,2.9,26,57,69,13.1,26,15,12,11,3,12,29,17,0,9,17,17,0,582,705,8846,2876,311,345,214,253,37,60,2.9,17,33,10,2,11,4,21.9,0,705,598,107,12,0,1,23,95,0,0,0,0,582,0,19,36,29,5,1,1,0,0,7,7,0,0,0,0,0,814,29,228,351,240,33,814,10,4,5,398,1669,849,18,6,12,5,481,5,0,2,23,0,0,0,97,8,4,DF,PSV Eindhoven
Patrik Wålemark,SWE,20.0,2003.0,0.0,4,592,2,2,0,0,1.7,1.7,1.8,36,19,91,6.6,17,8,4,6,7,7,8,1,0,8,1,3,0,129,187,2062,546,68,88,48,62,10,19,2.8,13,2,19,8,25,11,17.1,0,187,179,8,0,0,0,34,2,6,1,2,0,129,0,14,32,20,2,2,5,3,0,4,2,0,0,0,2,0,296,5,23,68,206,44,296,30,9,14,189,1533,921,13,24,14,8,201,5,13,2,34,1,0,1,22,5,3,"FW,MF",Feyenoord
Paul Gladon,NED,30.0,1993.0,27.0,13,1388,7,0,1,1,5.6,4.8,0.7,13,31,81,15.4,8,4,2,4,2,3,11,8,2,5,0,23,0,213,395,2707,692,119,205,65,112,4,15,0.9,11,26,7,1,45,13,12.8,0,395,364,25,0,0,0,6,1,0,0,0,0,213,6,14,35,21,0,0,8,6,0,4,2,0,0,1,1,0,571,26,59,278,235,85,570,15,2,11,258,891,268,9,8,39,15,423,28,25,6,6,1,0,0,32,113,85,"FW,MF",Fortuna Sittard
Paulos Abraham,SWE,20.0,2003.0,8.0,5,489,0,0,0,0,1.1,1.1,0.2,19,18,39,5.4,17,7,7,6,4,5,17,12,0,5,2,5,0,99,134,1386,427,62,72,31,42,4,10,0.3,5,13,6,1,11,5,17.3,0,134,133,1,0,0,0,7,1,0,0,0,0,99,0,4,15,12,0,1,2,0,0,1,1,0,0,0,0,0,211,8,45,90,79,16,211,21,8,12,130,1071,529,8,9,13,16,140,4,1,2,7,0,0,0,30,1,8,"FW,MF",Groningen
Paweł Bochniewicz,POL,26.0,1997.0,0.0,33,2911,2,1,0,0,2.3,2.3,0.6,20,106,7,32.3,47,28,32,12,3,29,45,16,29,15,50,170,0,1521,1831,27842,11267,595,674,745,859,152,246,1.1,7,119,7,0,21,8,11.0,0,1831,1764,63,35,2,16,2,3,0,0,0,0,1521,4,7,21,19,0,0,1,0,1,3,3,0,0,0,0,0,2227,308,1085,1046,105,40,2227,10,3,4,1238,6438,3777,25,1,21,5,1371,26,19,2,2,0,0,0,175,118,46,DF,Heerenveen
Pedro Alemañ,ESP,20.0,2003.0,5.0,0,48,0,0,0,0,0.2,0.2,0.1,2,6,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,483,117,16,17,14,16,2,2,0.4,1,2,0,0,2,1,16.6,0,38,36,2,1,0,0,1,0,0,0,0,0,34,0,1,5,2,0,2,1,0,0,0,0,0,0,0,0,0,49,0,8,24,17,4,49,3,2,1,35,167,51,0,1,5,3,33,0,1,0,1,0,0,0,9,0,2,MF,Sparta Rotterdam
Pedro David Rosendo Marques,POR,24.0,1999.0,30.0,7,819,5,3,0,0,3.9,3.9,1.3,7,7,59,9.1,4,1,2,1,1,1,7,6,1,7,0,9,0,150,208,1851,265,96,122,33,48,4,7,0.7,10,8,2,0,21,13,11.7,0,208,184,24,0,0,0,1,1,0,0,0,0,150,0,6,26,17,0,2,2,5,0,7,4,0,1,0,2,0,333,12,29,144,164,53,333,14,4,10,169,642,273,6,6,36,13,234,8,10,1,1,1,0,0,18,26,38,"FW,MF",NEC Nijmegen
Peer Koopmeiners,NED,22.0,2001.0,19.0,16,1546,0,1,0,0,0.4,0.4,1.3,9,78,32,17.200000000000003,55,29,21,29,5,29,49,20,13,27,16,45,0,527,671,8864,3084,235,270,226,274,44,77,1.7,12,60,7,2,9,1,43.1,0,671,656,14,7,2,2,9,7,0,0,0,0,527,1,15,26,25,1,0,0,0,0,1,1,0,0,0,0,0,883,78,270,478,149,14,883,12,7,4,439,1773,726,13,2,19,20,446,27,6,1,9,0,0,0,142,30,21,MF,AZ Alkmaar + Excelsior
Pelle Clement,NED,26.0,1997.0,33.0,30,2368,2,2,0,0,3.2,3.2,3.5,57,121,112,26.3,43,23,22,13,8,22,66,44,3,28,20,38,0,778,1009,11258,3490,441,517,256,332,40,66,3.7,32,59,33,6,28,8,17.5,0,1009,950,54,11,7,3,36,23,15,3,2,0,778,5,28,71,54,4,5,2,3,3,9,7,0,1,1,0,0,1317,60,267,605,472,64,1317,68,28,36,721,4484,2446,42,12,53,35,855,29,20,4,36,0,0,0,145,19,20,MF,RKC Waalwijk
Pelle van Amersfoort,NED,26.0,1997.0,0.0,13,1191,3,0,0,0,3.8,3.8,0.7,13,40,75,13.2,17,11,3,9,5,10,16,6,0,7,3,19,0,242,365,3295,947,159,208,67,102,8,19,0.8,12,22,5,1,35,12,13.1,0,365,357,6,1,2,0,8,2,0,0,0,0,242,2,16,26,21,0,0,3,2,0,4,1,0,0,2,1,0,508,20,50,249,214,60,508,20,5,11,264,1093,449,11,2,28,14,367,16,21,1,8,1,0,0,47,40,41,"MF,FW",Heerenveen
Perr Schuurs,NED,22.0,2001.0,2.0,1,52,0,0,0,0,0.0,0.0,0.0,1,5,0,0.6,1,1,0,1,0,1,1,0,0,1,0,3,0,42,47,870,322,18,20,17,18,7,9,0.0,0,7,0,0,0,0,0.0,0,47,43,4,1,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,20,26,7,0,53,0,0,0,33,157,90,1,0,1,0,35,0,0,0,0,0,0,0,4,2,0,DF,Ajax
